security_id,issuer_id,stock_code_5d,official_security_name_en,official_issuer_name_en,issuer_identity_status,issuer_identity_basis,hkex_di_sid,hkex_di_all_sids,hkex_di_all_issuer_names,category,sub_category,security_type,board_lot,isin,trading_currency,rmb_counter_code,dual_counter_flag,wvr_flag,secondary_listing_flag,biotech_chapter18a_flag,h_share_flag,a_share_class_exists,depositary_receipt_flag,gem_flag,source_release_id,hkex_full_list_sha256,di_response_sha256
HKEX:03613,HKEX-ISSUER:e99d2fe77cea96a7,03613,TONGRENTANGCM,Beijing Tong Ren Tang Chinese Medicine Co. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,204737,204737,Beijing Tong Ren Tang Chinese Medicine Co. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,HK0000145638,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,26a7b53ad03c7039d2b13f1f5b973cd30a62ab652b6e2f6c2f692f60e5fb0465
HKEX:03618,HKEX-ISSUER:cacbe375d0fc63dc,03618,CQRC BANK,"Chongqing Rural Commercial Bank Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,54753,54753|54753,"Chongqing Rural Commercial Bank Co., Ltd.  - A Shares|Chongqing Rural Commercial Bank Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE100000X44,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,6b350487d18b80aa577afab929e30e0c526a00bc9ce26c7a0a1592f4dc44d2f1
HKEX:03633,HKEX-ISSUER:8c292ea42f65f72f,03633,ZHONGYU ENERGY,Zhongyu Energy Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,74366,74366,Zhongyu Energy Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG9891U1334,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,24dadc5213c79914a9659e50f66d8245d9e526e0ba92bced02ce3b675ef36712
HKEX:03668,HKEX-ISSUER:0bb99c396fc3f7c7,03668,YANCOAL AUS,Yancoal Australia Ltd,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,225777,225777,Yancoal Australia Ltd,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,AU000000YAL0,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,e6fa649654082b7c90545337a8cf26d0459a577dbdde52a25a0440067cc958b8
HKEX:03677,HKEX-ISSUER:86633295b7ee5e06,03677,ZENERGY,"Jiangsu Zenergy Battery Technologies Group Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,498539,498539|498539,"Jiangsu Zenergy Battery Technologies Group Co., Ltd.  - Domestic Shares|Jiangsu Zenergy Battery Technologies Group Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,300,CNE100006VV4,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,13fe5586126a3719bfab04389ef6cb6a01bf4c14da20ad95098a7edfbcd5362d
HKEX:03678,HKEX-ISSUER:08b1da644e95246c,03678,HOLLY FUTURES,"Soho Holly Futures Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,132444,132444|132444|132444,"Soho Holly Futures Co., Ltd.  - A Shares|Soho Holly Futures Co., Ltd.  - Domestic Shares|Soho Holly Futures Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE1000023S4,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,5466b3738da41b60aecfa70f5d0caaf6c4ddc76f31580f144bafc8523939c63d
HKEX:03690,HKEX-ISSUER:5e3110502e3aa8a7,03690,MEITUAN-W,Meituan - W,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,217030,217030,Meituan - W,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,KYG596691041,HKD,83690,True,True,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,37909dd9387f5c8acf5455a37bec54dff1bd510314b5b7bf1f2f32c4e94ad3ff
HKEX:03692,HKEX-ISSUER:b623435c9915000b,03692,HANSOH PHARMA,Hansoh Pharmaceutical Group Co. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,244225,244225,Hansoh Pharmaceutical Group Co. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG549581067,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,a8ff9098e0dd0d3b162e58d7f86ce412bc369ef135b09b30b323d5e2d1e81175
HKEX:03696,HKEX-ISSUER:c10724cf46cc7ea6,03696,INSILICO,InSilico Medicine Cayman TopCo,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,527998,527998,InSilico Medicine Cayman TopCo,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG4790P1037,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,64ff6c7abc79426bdabf7f2cc514d9c6b9e6d96f3359991a379300e91f867043
HKEX:03698,HKEX-ISSUER:bfa1752bc8c3fc80,03698,HUISHANG BANK,Huishang Bank Corporation Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,93892,93892|93892,Huishang Bank Corporation Ltd.  - Domestic Shares|Huishang Bank Corporation Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE100001QP7,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,5c26e2f07c86b4f07754d089cf6441f2c37e0dd98450133e2d5e47fa837457a7
HKEX:03738,HKEX-ISSUER:a06052f2a6c2eae1,03738,VOBILE GROUP,Vobile Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,189004,189004,Vobile Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG9390R1103,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,8f0fc6ffe6317cd67f2aab8f053cdc3916876a7fe54594e89d8998c120f573c5
HKEX:03750,HKEX-ISSUER:6ff83f4462f25751,03750,CATL,"Contemporary Amperex Technology Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,502356,502356|502356,"Contemporary Amperex Technology Co., Ltd.  - A Shares|Contemporary Amperex Technology Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100006WS8,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,5fbe5f26dc4211fd945b06302393b30b2e66ef5615e5a21209d35ebabdef6ebd
HKEX:03759,HKEX-ISSUER:454f15b50bc43d37,03759,PHARMARON,"Pharmaron Beijing Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,259783,259783|259783,"Pharmaron Beijing Co., Ltd.  - A Shares|Pharmaron Beijing Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100003PG4,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,1f83147c204567ffb1af3145affb143f57d250070b5c642cee23ff978faf73e1
HKEX:03800,HKEX-ISSUER:637fc096ade05449,03800,GCL TECH,GCL Technology Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,18128,18128,GCL Technology Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG3774X1088,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,7804d4d924e1b2c106965f0080580caa44a415e7fa29d2b2cac26d2dfc151095
HKEX:03808,HKEX-ISSUER:6af63d5e3ca1cbd1,03808,SINOTRUK,Sinotruk (Hong Kong) Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,18447,18447,Sinotruk (Hong Kong) Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,HK3808041546,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,43e810f03aaae2c60e00e25aaf1a46ff7ee1059052788587b76cda0b60f24f08
HKEX:03858,HKEX-ISSUER:fa7b84cc1738a9da,03858,JIAXIN INTL RES,Jiaxin International Resources Investment Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,512470,512470,Jiaxin International Resources Investment Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,400,HK0001188587,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,0ed940a63a73826605eef33954e7766432234450ca0f7e7a1186ba223a0c5e6f
HKEX:03866,HKEX-ISSUER:cae3cf301057b79b,03866,BQD,"Bank of Qingdao Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,131574,131574|131574|131574,"Bank of Qingdao Co., Ltd.  - A Shares|Bank of Qingdao Co., Ltd.  - Domestic Shares|Bank of Qingdao Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,500,CNE100002391,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,edc693d53b129aa67e5546a77807e0202ac94a3a7c28ce8ffd44a22173bb1555
HKEX:03868,HKEX-ISSUER:81f6a64fccd7710f,03868,XINYI ENERGY,Xinyi Energy Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,242718,242718,Xinyi Energy Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,VGG9833A1049,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,1af832abd14b4ed987b62d7d5405a813fbf0984032e98f7bf70021806b060247
HKEX:03877,HKEX-ISSUER:2d33d297f2927dc7,03877,CSSC SHIPPING,CSSC (Hong Kong) Shipping Co. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,244301,244301,CSSC (Hong Kong) Shipping Co. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,HK0000504214,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,f1ce363ad0bb90fa0ab388c1b22bfc5c6a140c98fc0f7ce060f0ab5120925db5
HKEX:03881,HKEX-ISSUER:e541b36256e23be4,03881,CIDI,CiDi Inc.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,527273,527273|527273,CiDi Inc.  - Domestic Shares|CiDi Inc.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100007BC4,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,f67b49fd9e3d3aa1b07e47ede6d98d90be61bf5aaed1cb438fa408779289c9f5
HKEX:03888,HKEX-ISSUER:4907ad08635ecedc,03888,KINGSOFT,Kingsoft Corporation Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,16080,16080,Kingsoft Corporation Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,200,KYG5264Y1089,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,c44c277addc3b262c2004c764e9156b2f17e59b6b4f2b955f261eec90d3636d4
HKEX:03896,HKEX-ISSUER:92781a684c3dbcf7,03896,KINGSOFT CLOUD,Kingsoft Cloud Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,422330,422330,Kingsoft Cloud Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG5264S1012,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,e7e5cf28d35d82cbf2316ba25208ee067426d2ce7bd676b14220cc4fc6ab5890
HKEX:03898,HKEX-ISSUER:a014088749ebd65c,03898,TIMES ELECTRIC,"Zhuzhou CRRC Times Electric Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,12367,12367|12367,"Zhuzhou CRRC Times Electric Co., Ltd.  - A Shares|Zhuzhou CRRC Times Electric Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE1000004X4,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,0cec2a4a2ddb14727821568b3f4f1a7e11ceece733f56d2d23427f7595ce9ba7
HKEX:03899,HKEX-ISSUER:0a74b65a8fe324c8,03899,CIMC ENRIC,CIMC Enric Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,10936,10936,CIMC Enric Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG2198S1093,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,43e9a154ae7fd92d37a832917cc4811da85ee3a59820b380f5f142027e533d9a
HKEX:03900,HKEX-ISSUER:8d10691ff35bfa2e,03900,GREENTOWN CHINA,Greentown China Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,10903,10903,Greentown China Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG4100M1050,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,de1ebcd6d869e711c0d1234c741477df41aeada33d690a0528c58c0cf96a9d96
HKEX:03908,HKEX-ISSUER:f562281125a3a546,03908,CICC,China International Capital Corporation Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,130113,130113|130113|130113,China International Capital Corporation Ltd.  - A Shares|China International Capital Corporation Ltd.  - Domestic Shares|China International Capital Corporation Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,400,CNE100002359,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,710b65b4c72f58edf2a74a1b0859332d382995b57219a491ff29808245c13c02
HKEX:03918,HKEX-ISSUER:9f9b4e211620b688,03918,NAGACORP,NagaCorp Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,11340,11340,NagaCorp Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG6382M1096,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,e1b57de33b17730874e07225b5a34d9ec7526f12b69b8a2f3b6e114b9bd3f167
HKEX:03931,HKEX-ISSUER:ef883f2ade09fff4,03931,CALB,"CALB Group Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,411539,411539|411539,"CALB Group Co., Ltd.  - Domestic Shares|CALB Group Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100005LL8,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,32d16955430a58094edc90a3dd1ad44786cd0451c41c195d0ea1bb81bf9c2947
HKEX:03933,HKEX-ISSUER:59d71873bcbd3c69,03933,UNITED LAB,"United Laboratories International Holdings Ltd., The",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,14568,14568,"United Laboratories International Holdings Ltd., The",Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG8813K1085,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,b3384d6a40fcdb43a3f6e85f329a5612d6124eacbcb54b681ba04f8c3d0e2ab9
HKEX:03939,HKEX-ISSUER:06f1b5d5048dc137,03939,WANGUO GOLD GP,Wanguo Gold Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,74362,74362,Wanguo Gold Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG9430L1150,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,656dffa88304bb7ed4ba861daf410ee314fcfe55f4b5dee6416d6dd4d15a95da
HKEX:03958,HKEX-ISSUER:f710109f0a7b476a,03958,DFZQ,DFZQ  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,139564,139564|139564,DFZQ  - A Shares|DFZQ  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,400,CNE1000027F2,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,9832bf57cf347392b3da74ba9ac84788ebf4a8c7efe5093f05120305c59c6ab7
HKEX:03968,HKEX-ISSUER:be2081e2070cd099,03968,CM BANK,"China Merchants Bank Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,11266,11266|11266,"China Merchants Bank Co., Ltd.  - A Shares|China Merchants Bank Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,500,CNE1000002M1,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,b4ffab3ad27c85d91013b94f763a69e97d27379322a74b6283257ed5fd124e1d
HKEX:03969,HKEX-ISSUER:7cff8bb0546d9629,03969,CHINA CRSC,China Railway Signal & Communication Corporation Ltd. s - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,126335,126335,China Railway Signal & Communication Corporation Ltd. s - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE1000021L3,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,6f4662a7352eb0030c3d16f1d3866330d91f9765479785295bf71e69c83fd506
HKEX:03986,HKEX-ISSUER:27fa3106fe3ec126,03986,GIGADEVICE,GigaDevice Semiconductor Inc.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,529411,529411|529411,GigaDevice Semiconductor Inc.  - A Shares|GigaDevice Semiconductor Inc.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100007DJ5,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,0c61bc1662bdd6d8d8d2225ffff738560c6da6b246d2b64b79842d883421833f
HKEX:03988,HKEX-ISSUER:2c333148d7addba4,03988,BANK OF CHINA,Bank of China Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,10566,10566|10566,Bank of China Ltd.  - A Shares|Bank of China Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE1000001Z5,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,848320b24b264df0c5daac8fcef6876a73d4cbb92a7629a649ef0626eee15475
HKEX:03993,HKEX-ISSUER:22bb8c92484168a7,03993,CMOC,CMOC Group Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,13908,13908|13908,CMOC Group Ltd.  - A Shares|CMOC Group Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,3000,CNE100000114,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,cd8489a749c902a61d2fc2fd2de3db056a6de5e9a1b968fc9ed9cc011a3e6628
HKEX:03996,HKEX-ISSUER:44890a9642632a81,03996,CH ENERGY ENG,China Energy Engineering Corporation Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,131861,131861|131861,China Energy Engineering Corporation Ltd.  - A Shares|China Energy Engineering Corporation Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,CNE1000023C8,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,7d1351d0265902ac7cb2129b18b5231241b7b42b9418e6c2932b0866db1e380f
HKEX:03998,HKEX-ISSUER:546f0945d0b5924c,03998,BOSIDENG,Bosideng International Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,16638,16638,Bosideng International Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG126521064,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,26f7ec75688be6d9dcfe7e8fdcc42f855f28a768f93d8aa6632aa64ffbb49611
HKEX:06030,HKEX-ISSUER:3a8185f37d8c1130,06030,CITIC SEC,CITIC Securities Co. Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,64946,64946|64946,CITIC Securities Co. Ltd.  - A Shares|CITIC Securities Co. Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,CNE1000016V2,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,fe7a4568c4f89efd155c99fd63dcee5b7865474cc2db6be594e2fa44e5d38ea6
HKEX:06031,HKEX-ISSUER:d1c1606a717a86ff,06031,SANY HEAVY IND,"SANY Heavy Industry Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,521038,521038|521038,"SANY Heavy Industry Co., Ltd.  - A Shares|SANY Heavy Industry Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,200,CNE1000075S4,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,4cd613fc43dde649d9d29092b64397b1e636b1240fce73d613667a149f17cf82
HKEX:06049,HKEX-ISSUER:b64971f273b8ad73,06049,POLY PPT SER,"Poly Property Services Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,261691,261691|261691,"Poly Property Services Co., Ltd.  - Domestic Shares|Poly Property Services Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,200,CNE100003PV3,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,cc5f0a90debd11d52a8288a8f796da7c88065742ef2c6d363b631e7c6aba9d37
HKEX:06055,HKEX-ISSUER:a819862dac12118b,06055,CTIHK,China Tobacco International (HK) Co. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,244008,244008,China Tobacco International (HK) Co. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,HK0000503208,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,d8047b94401bcaf82bb0d4b00b7d38cdf45e934a44f4ec44771b24c7d92d6ff8
HKEX:06060,HKEX-ISSUER:78a94725a21ff7b9,06060,ZA ONLINE,"ZhongAn Online P & C Insurance Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,181257,181257|181257,"ZhongAn Online P & C Insurance Co., Ltd.  - Domestic Shares|ZhongAn Online P & C Insurance Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100002QY7,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,31bf747010fbaeff0e5bfdcd62bc619731dfeec5f3316a66b3e7921a54ea6757
HKEX:06066,HKEX-ISSUER:205d0a34fea30468,06066,CSC,"CSC Financial Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,145886,145886|145886,"CSC Financial Co., Ltd.  - A Shares|CSC Financial Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,500,CNE100002B89,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,73af6950347bcfeff31edbb8473faa16472bef91df5fb646e0395c3fa8ef246b
